Charge,Date,BIN,Uoc,Isc,Rser,Rsh,FF,EFF,IRev1,IRev2
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:28,1.90000000e+01,6.43804312e-01,8.89963818e+00,1.91113120e-03,2.27711670e+02,8.02361374e+01,1.87122688e+01,1.22027963e-01,1.93515062e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:30,1.00000000e+00,6.42929614e-01,8.80792522e+00,1.75642571e-03,4.72013817e+01,8.00760117e+01,1.84573631e+01,4.88000482e-01,5.84829569e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:32,2.00000000e+01,6.44092321e-01,8.83730221e+00,1.88813068e-03,2.04817062e+02,8.03883591e+01,1.86247826e+01,1.80882454e-01,2.67292589e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:35,2.10000000e+01,6.41118169e-01,8.89417648e+00,2.06186646e-03,2.33502823e+02,7.99577560e+01,1.85581455e+01,8.09081793e-02,9.93223861e-02
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:37,2.00000000e+01,6.43424511e-01,8.89031410e+00,1.67308655e-03,2.89170532e+02,8.02297440e+01,1.86801472e+01,1.02205440e-01,1.91640913e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:39,2.00000000e+01,6.41502202e-01,8.90630341e+00,1.90723955e-03,3.22718628e+02,8.00548935e+01,1.86171722e+01,9.18237790e-02,1.13153875e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:41,2.10000000e+01,6.40499353e-01,8.88270760e+00,2.16950499e-03,3.68626495e+02,7.99593887e+01,1.85167065e+01,4.79952507e-02,6.07535802e-02
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:43,1.00000000e+00,6.40590727e-01,8.84577560e+00,2.15338520e-03,4.47056366e+02,8.00262680e+01,1.84577732e+01,1.16842926e-01,2.68267512e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:45,2.10000000e+01,6.39203668e-01,8.90868568e+00,1.70867960e-03,2.64764313e+02,7.98715134e+01,1.85129223e+01,1.15028389e-01,1.48489624e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:47,2.10000000e+01,6.41427696e-01,8.86301708e+00,2.09772401e-03,2.87227570e+02,8.01200638e+01,1.85396175e+01,1.05041429e-01,1.91250712e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:49,2.10000000e+01,6.41512990e-01,8.86123943e+00,1.89094327e-03,2.72550842e+02,8.02122879e+01,1.85597019e+01,1.28478318e-01,3.17576647e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:52,2.00000000e+01,6.43758059e-01,8.89017296e+00,1.96821336e-03,4.29374420e+02,8.01875992e+01,1.86797161e+01,6.65246695e-02,1.17141850e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:54,2.10000000e+01,6.38388157e-01,8.92736244e+00,2.16340064e-03,2.74544556e+02,7.97816620e+01,1.85072231e+01,8.13746378e-02,1.04676135e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:56,1.90000000e+01,6.44557595e-01,8.85318947e+00,1.48249441e-03,2.30397644e+02,8.05783005e+01,1.87158604e+01,1.64670542e-01,2.33575538e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:23:58,2.10000000e+01,6.43635571e-01,8.84487820e+00,2.04418413e-03,2.09557220e+02,8.02358932e+01,1.85922012e+01,1.33595005e-01,1.81506544e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:00,2.10000000e+01,6.38244390e-01,8.92047691e+00,1.89061405e-03,1.51285843e+02,8.00318756e+01,1.85467701e+01,1.55460224e-01,1.97894007e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:02,2.00000000e+01,6.43113673e-01,8.87974167e+00,1.90349482e-03,1.66517624e+02,8.01777802e+01,1.86368408e+01,1.88349426e-01,2.98153341e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:04,2.10000000e+01,6.39065623e-01,8.89795685e+00,1.99340354e-03,7.92506104e+01,7.99623032e+01,1.85076485e+01,2.61095464e-01,3.21314007e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:07,1.90000000e+01,6.43776476e-01,8.88548088e+00,1.92249159e-03,1.34588470e+02,8.06063766e+01,1.87679005e+01,2.13868678e-01,2.80333668e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:09,3.00000000e+00,6.31241262e-01,8.70552921e+00,1.24584627e-03,1.32127747e+02,8.06062317e+01,1.80297356e+01,2.29600027e-01,3.36356997e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:11,2.10000000e+01,6.40516698e-01,8.87934780e+00,1.85343821e-03,1.50146057e+02,7.99899063e+01,1.85172672e+01,1.63303375e-01,2.00208098e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:13,1.00000000e+00,6.39485598e-01,8.87752914e+00,2.11846316e-03,1.92041107e+02,8.00191879e+01,1.84904385e+01,1.41710162e-01,1.69795260e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:15,2.10000000e+01,6.43230021e-01,8.83582497e+00,2.15307763e-03,2.08760345e+02,8.02421646e+01,1.85629177e+01,1.21110305e-01,1.95114255e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:17,1.00000000e+00,6.43256545e-01,8.81363964e+00,2.24666647e-03,1.63241333e+02,7.99932404e+01,1.84596291e+01,1.68897837e-01,2.18265772e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:19,2.00000000e+01,6.44443572e-01,8.83898544e+00,1.81154895e-03,1.25605225e+02,8.02974472e+01,1.86174088e+01,1.87100634e-01,2.40910366e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:21,2.10000000e+01,6.39080644e-01,8.91504383e+00,2.00847862e-03,2.66640015e+02,7.98338623e+01,1.85138397e+01,1.14738390e-01,1.49574384e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:23,2.10000000e+01,6.42231226e-01,8.86389446e+00,1.78080169e-03,1.91640930e+02,8.02285004e+01,1.85898056e+01,1.86643541e-01,3.38718325e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:26,2.00000000e+01,6.42517507e-01,8.88474274e+00,2.00179359e-03,4.03411530e+02,8.03284073e+01,1.86650524e+01,1.13728292e-01,2.13987052e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:28,1.00000000e+00,6.39142096e-01,8.89030743e+00,2.05146684e-03,2.06150864e+02,7.98269730e+01,1.84626522e+01,1.06797285e-01,1.41125843e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:30,2.10000000e+01,6.41740918e-01,8.86706161e+00,1.95650267e-03,1.96209976e+02,8.02024307e+01,1.85762138e+01,1.49555042e-01,2.94237554e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:32,2.00000000e+01,6.42043531e-01,8.86574364e+00,1.95349450e-03,1.20805565e+02,8.02929764e+01,1.86031895e+01,2.07197785e-01,3.25135916e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:34,2.10000000e+01,6.40596330e-01,8.89731121e+00,1.70490751e-03,1.26286629e+02,8.00662308e+01,1.85747433e+01,1.69483081e-01,2.02484369e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:36,1.90000000e+01,6.44626379e-01,8.88977337e+00,2.14850740e-03,1.56259094e+02,8.04271317e+01,1.87599449e+01,1.85569510e-01,3.68513793e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:38,2.10000000e+01,6.38758659e-01,8.89911842e+00,1.81411882e-03,2.29143707e+02,8.00623550e+01,1.85243225e+01,1.14821836e-01,1.48563713e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:40,2.10000000e+01,6.39385998e-01,8.90312767e+00,1.86298939e-03,4.04220703e+02,8.00301208e+01,1.85434017e+01,7.67202675e-02,1.06512189e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:42,1.00000000e+00,6.39009714e-01,8.87710953e+00,1.86892995e-03,1.90264938e+02,7.99865494e+01,1.84682674e+01,1.21233419e-01,1.60099238e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:45,2.10000000e+01,6.40902340e-01,8.86444855e+00,1.84346840e-03,1.35292984e+02,8.01432648e+01,1.85327911e+01,2.25973710e-01,4.17264283e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:47,2.10000000e+01,6.38993621e-01,8.91780090e+00,1.89475028e-03,1.50473679e+02,7.98526611e+01,1.85214024e+01,1.54822528e-01,1.98365644e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:49,1.90000000e+01,6.45231843e-01,8.86103630e+00,1.66191277e-03,1.81394821e+02,8.05141754e+01,1.87371216e+01,1.51940748e-01,2.06763685e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:51,1.90000000e+01,6.44430161e-01,8.85513878e+00,1.80583773e-03,3.11249939e+02,8.05791702e+01,1.87164841e+01,1.13283120e-01,1.59371972e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:53,1.90000000e+01,6.45403922e-01,8.85688114e+00,1.63519243e-03,2.14753159e+02,8.05288010e+01,1.87367325e+01,1.41418308e-01,2.01486304e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:55,2.10000000e+01,6.41462862e-01,8.90155029e+00,1.91206881e-03,3.26255219e+02,7.99931107e+01,1.85917377e+01,6.06663115e-02,7.62114897e-02
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:24:57,2.10000000e+01,6.40718639e-01,8.86279583e+00,2.12144596e-03,4.26380463e+02,8.00747757e+01,1.85081921e+01,1.45466223e-01,2.94050306e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:00,2.10000000e+01,6.42085612e-01,8.87271214e+00,1.87356060e-03,1.59641251e+02,8.01846085e+01,1.85939026e+01,2.17189521e-01,3.57383013e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:02,2.00000000e+01,6.42224371e-01,8.88174343e+00,2.08042958e-03,1.70769592e+02,8.02269363e+01,1.86266785e+01,1.39787406e-01,2.25505725e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:04,2.10000000e+01,6.42006516e-01,8.86638451e+00,1.75126258e-03,1.93372482e+02,8.00941696e+01,1.85573978e+01,1.82340160e-01,3.14916909e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:06,2.10000000e+01,6.41137421e-01,8.89064026e+00,1.97832100e-03,3.95311249e+02,7.99781647e+01,1.85560608e+01,7.20920116e-02,8.91200379e-02
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:08,2.10000000e+01,6.41018093e-01,8.88656616e+00,1.80420280e-03,3.76709808e+02,8.00748901e+01,1.85665321e+01,9.13554356e-02,1.10572092e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:10,2.00000000e+01,6.42326832e-01,8.87508774e+00,1.74767419e-03,3.00309540e+02,8.02096405e+01,1.86116772e+01,8.27529579e-02,1.75387561e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:12,2.00000000e+01,6.42946064e-01,8.88007641e+00,2.04071100e-03,1.80789230e+02,8.01494217e+01,1.86260948e+01,1.63517863e-01,2.56674349e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:14,2.10000000e+01,6.41978323e-01,8.83288670e+00,1.94241665e-03,2.05988235e+02,8.02211227e+01,1.85157776e+01,1.52203754e-01,2.34961614e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:16,2.10000000e+01,6.41912460e-01,8.88298321e+00,1.93303777e-03,2.25758026e+02,7.97767715e+01,1.85157490e+01,1.15464807e-01,1.47980675e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:18,2.00000000e+01,6.43002987e-01,8.87611008e+00,1.87669671e-03,2.37789169e+02,8.04704590e+01,1.86940041e+01,1.30634129e-01,3.97704154e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:21,2.10000000e+01,6.42495692e-01,8.85244274e+00,1.62910391e-03,1.67072998e+02,8.02862396e+01,1.85868015e+01,1.97206110e-01,3.53275388e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:23,2.40000000e+01,6.45116627e-01,8.90691376e+00,2.11224868e-03,1.33105001e+01,7.99710999e+01,1.87037506e+01,2.54776740e+00,2.92204976e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:25,2.00000000e+01,6.43198431e-01,8.88042927e+00,1.81532057e-03,4.29330292e+02,8.03745651e+01,1.86864910e+01,1.04349390e-01,2.81867146e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:27,9.00000000e+00,6.45119727e-01,8.89978790e+00,1.84801943e-03,1.82275681e+02,8.05797882e+01,1.88311253e+01,1.28511608e-01,2.88522512e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:29,2.00000000e+01,6.44455671e-01,8.85895252e+00,1.82499900e-03,3.36821289e+02,8.01008224e+01,1.86141243e+01,7.97816291e-02,1.35687977e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:31,1.90000000e+01,6.44138098e-01,8.88421154e+00,1.91592285e-03,1.05632889e+02,8.06042557e+01,1.87752647e+01,2.06161097e-01,3.19255143e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:33,3.00000000e+00,6.38247013e-01,8.75966835e+00,1.78784854e-03,1.95018326e+02,7.99028091e+01,1.81831322e+01,1.51508406e-01,1.89177677e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:35,1.90000000e+01,6.45324826e-01,8.85803509e+00,1.56950788e-03,2.00628494e+02,8.04274597e+01,1.87132969e+01,1.81334585e-01,2.41239920e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:37,2.10000000e+01,6.41280234e-01,8.93855381e+00,2.03683274e-03,1.97021545e+02,7.95482864e+01,1.85599213e+01,1.63666800e-01,2.12598294e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:40,2.00000000e+01,6.43333316e-01,8.90779972e+00,1.84244139e-03,1.07726761e+02,8.00156479e+01,1.86642971e+01,2.56049246e-01,3.54025602e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:42,2.00000000e+00,6.39355719e-01,8.82788849e+00,1.79654267e-03,6.82532425e+01,8.00344086e+01,1.83868084e+01,5.05018651e-01,8.51353049e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:44,2.00000000e+01,6.43743873e-01,8.86655140e+00,1.76970789e-03,3.15530014e+01,8.02141342e+01,1.86358395e+01,8.50478768e-01,1.36571050e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:46,1.40000000e+01,6.43804431e-01,8.84461212e+00,2.06254073e-03,1.55543795e+01,8.00772324e+01,1.85597458e+01,1.34989250e+00,1.89755678e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:48,2.00000000e+01,6.44214869e-01,8.86009789e+00,1.94977154e-03,7.30540161e+01,8.01684570e+01,1.86252861e+01,4.19327557e-01,9.52656090e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:50,2.00000000e+01,6.44931257e-01,8.85898781e+00,1.71064865e-03,6.58131256e+01,8.02224884e+01,1.86562290e+01,4.28313315e-01,8.69423449e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:52,2.10000000e+01,6.40900612e-01,8.94455147e+00,2.17411108e-03,1.86019287e+02,7.96205902e+01,1.85782509e+01,1.72565848e-01,2.22250625e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:54,2.10000000e+01,6.43789887e-01,8.84251690e+00,2.26079021e-03,5.05956306e+01,7.99156494e+01,1.85174885e+01,6.40913308e-01,1.57420278e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:56,1.90000000e+01,6.45124614e-01,8.85779190e+00,1.87588332e-03,2.69166840e+02,8.04194870e+01,1.87051239e+01,1.44556001e-01,4.01660830e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:25:59,2.10000000e+01,6.41754329e-01,8.89657784e+00,2.23053223e-03,5.59448204e+01,7.97088547e+01,1.85237350e+01,4.04822111e-01,4.76513356e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:01,2.00000000e+01,6.44210458e-01,8.87696362e+00,1.88250351e-03,1.95679535e+02,8.03184204e+01,1.86955204e+01,1.65619180e-01,2.46310681e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:03,9.00000000e+00,6.45137608e-01,8.95257854e+00,2.36131530e-03,1.94831360e+02,8.01038284e+01,1.88314610e+01,1.27181053e-01,1.85751230e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:05,9.00000000e+00,6.44360602e-01,8.95279789e+00,1.86920003e-03,1.46586380e+02,8.05062408e+01,1.89037285e+01,1.49495631e-01,2.07342967e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:07,9.00000000e+00,6.44503236e-01,8.92888355e+00,1.90151483e-03,2.94180328e+02,8.05295486e+01,1.88628674e+01,1.23797022e-01,2.96837389e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:09,9.00000000e+00,6.45408690e-01,8.92964840e+00,1.67304534e-03,1.74888123e+02,8.03989639e+01,1.88603535e+01,1.37956753e-01,2.94162065e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:11,2.00000000e+00,6.40013516e-01,8.81280994e+00,1.59355020e-03,2.11499847e+02,8.01446228e+01,1.83995914e+01,1.56396553e-01,4.06208366e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:13,9.00000000e+00,6.46966398e-01,8.86735344e+00,1.74003281e-03,1.88220215e+02,8.06449661e+01,1.88314247e+01,1.20141208e-01,3.72723550e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:16,2.00000000e+01,6.44135356e-01,8.89126301e+00,1.99886481e-03,5.38730713e+02,8.00162582e+01,1.86530151e+01,6.57515898e-02,1.23476535e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:18,2.00000000e+01,6.44530833e-01,8.83325195e+00,1.53222226e-03,1.57364105e+02,8.03696747e+01,1.86245899e+01,1.37857690e-01,1.87138543e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:20,2.10000000e+01,6.44209921e-01,8.82784843e+00,1.64869335e-03,2.62444580e+02,8.02951660e+01,1.85866814e+01,9.20122340e-02,1.35970771e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:22,2.10000000e+01,6.40052021e-01,8.87522316e+00,1.64500577e-03,2.31667007e+02,8.01224823e+01,1.85258942e+01,1.11817710e-01,1.34159833e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:24,1.00000000e+00,6.42264128e-01,8.81624413e+00,1.86185271e-03,1.68008301e+02,8.02668228e+01,1.84996510e+01,1.69975281e-01,5.30110836e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:26,2.10000000e+01,6.42622948e-01,8.82030201e+00,1.67232472e-03,2.81505371e+02,8.02538528e+01,1.85155144e+01,1.33343160e-01,4.74763274e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:28,2.00000000e+00,6.39291704e-01,8.80275631e+00,2.02448480e-03,2.43625565e+02,8.01835785e+01,1.83667946e+01,1.42980516e-01,4.73697186e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:30,2.00000000e+00,6.38855219e-01,8.79393578e+00,2.14579119e-03,1.44515793e+02,8.00521164e+01,1.83058014e+01,1.33033514e-01,1.82514772e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:33,1.00000000e+00,6.40441000e-01,8.83729458e+00,1.83665531e-03,1.92426865e+02,8.02701416e+01,1.84919472e+01,1.80910796e-01,3.40546548e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:35,2.10000000e+01,6.41715944e-01,8.83338833e+00,1.80386531e-03,1.63663162e+02,8.03683929e+01,1.85432396e+01,1.57893285e-01,2.61050314e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:37,1.90000000e+01,6.43884301e-01,8.85184097e+00,1.42379187e-03,2.45401321e+02,8.07546844e+01,1.87343807e+01,1.36202663e-01,3.83957177e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:39,2.00000000e+01,6.42203927e-01,8.86707592e+00,1.66505657e-03,1.67861603e+02,8.03355484e+01,1.86205006e+01,1.51605651e-01,3.16524178e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:41,2.00000000e+01,6.43907309e-01,8.85242271e+00,1.98582187e-03,1.69738312e+02,8.05137787e+01,1.86803875e+01,9.65561494e-02,1.52121574e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:43,2.10000000e+01,6.44006908e-01,8.84056282e+00,1.76738563e-03,6.19193039e+01,8.01166763e+01,1.85662231e+01,3.94458801e-01,4.95111942e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:45,2.00000000e+00,6.41293406e-01,8.78565025e+00,1.66720047e-03,1.68166809e+02,8.00622711e+01,1.83606796e+01,1.07027620e-01,1.43767104e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:47,1.90000000e+01,6.46720827e-01,8.88378620e+00,1.99065520e-03,2.45660553e+02,8.02130890e+01,1.87581654e+01,1.21606797e-01,2.31107324e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:49,3.00000000e+00,6.35207534e-01,8.68686676e+00,1.86177832e-03,5.36049133e+02,8.04018555e+01,1.80582256e+01,8.95404443e-02,4.25865233e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:51,2.00000000e+01,6.44577146e-01,8.88065815e+00,1.88102445e-03,1.71173080e+02,8.02455597e+01,1.86969700e+01,2.04637736e-01,3.72904092e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:54,1.90000000e+01,6.44858420e-01,8.90423584e+00,2.04143417e-03,1.90823151e+02,8.02175751e+01,1.87482510e+01,2.21460074e-01,3.02876860e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:56,2.10000000e+01,6.42394364e-01,8.89955330e+00,2.18057097e-03,2.11647705e+02,7.98641815e+01,1.85845566e+01,1.69354826e-01,3.02915961e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:26:58,2.00000000e+00,6.40554428e-01,8.83561707e+00,2.49078334e-03,3.51096680e+02,7.96527100e+01,1.83494778e+01,1.21299654e-01,2.66245097e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:00,1.00000000e+00,6.40747607e-01,8.85011196e+00,2.23804684e-03,2.79165833e+02,7.97320938e+01,1.84034443e+01,2.20891461e-01,3.80156517e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:02,2.10000000e+01,6.41542912e-01,8.89725876e+00,2.08990229e-03,2.49570419e+02,8.00476303e+01,1.85977573e+01,1.80160180e-01,3.08640271e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:04,2.10000000e+01,6.42270148e-01,8.86060524e+00,2.27559544e-03,1.55022934e+02,8.01395416e+01,1.85634289e+01,1.95522681e-01,3.64762217e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:07,1.00000000e+00,6.38536215e-01,8.88718605e+00,2.14744196e-03,3.28547394e+02,7.97851562e+01,1.84290123e+01,1.19632557e-01,1.80696338e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:11,2.10000000e+01,6.43094599e-01,8.84984303e+00,1.66801736e-03,1.00572113e+02,8.00772934e+01,1.85502605e+01,2.70755500e-01,3.23630929e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:13,1.00000000e+00,6.39532983e-01,8.82561970e+00,1.88940531e-03,4.40414764e+02,8.01598511e+01,1.84159966e+01,2.48995677e-01,1.10804176e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:15,2.00000000e+01,6.43797815e-01,8.85581779e+00,2.05740402e-03,1.16733452e+02,8.02998123e+01,1.86347198e+01,2.94404715e-01,4.42857236e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:17,2.00000000e+01,6.43935502e-01,8.85115623e+00,1.86048483e-03,1.59398880e+02,8.02845230e+01,1.86253471e+01,3.42115521e-01,4.72843081e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:19,2.00000000e+01,6.44821286e-01,8.86027622e+00,2.15307530e-03,2.62701111e+02,8.01652603e+01,1.86424522e+01,1.93091780e-01,2.84512520e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:21,1.90000000e+01,6.44699156e-01,8.87797737e+00,1.90987391e-03,4.84160156e+02,8.04658813e+01,1.87461929e+01,1.17408045e-01,1.89142883e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:23,2.10000000e+01,6.41433775e-01,8.84324455e+00,1.91711320e-03,1.30621262e+02,8.02133713e+01,1.85199757e+01,2.57283866e-01,3.09163749e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:25,1.40000000e+01,6.42479122e-01,8.86067486e+00,1.80712645e-03,2.23368149e+01,7.97929153e+01,1.84892921e+01,1.57131827e+00,1.88322651e+00
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:27,2.00000000e+01,6.43618822e-01,8.88744545e+00,2.19460088e-03,1.03614334e+02,7.99789810e+01,1.86213741e+01,3.19179356e-01,4.91818875e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:30,1.00000000e+00,6.41775608e-01,8.86210537e+00,2.17264448e-03,1.34880554e+02,7.96710968e+01,1.84438305e+01,3.48172843e-01,6.90113246e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:32,1.00000000e+00,6.44002199e-01,8.85107803e+00,2.42757704e-03,6.13312340e+01,7.97304306e+01,1.84985542e+01,6.06508672e-01,9.35234070e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:34,1.90000000e+01,6.45876050e-01,8.89214706e+00,1.68036355e-03,8.06630325e+01,8.00919266e+01,1.87229710e+01,4.15546656e-01,5.61868250e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:36,2.10000000e+01,6.41874611e-01,8.85582161e+00,1.91213551e-03,8.32391357e+01,8.00631638e+01,1.85243092e+01,3.39842051e-01,8.07811260e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:27:38,2.10000000e+01,6.43049002e-01,8.88653660e+00,2.01467937e-03,6.08303299e+01,7.99126816e+01,1.85875645e+01,3.94695431e-01,6.26418114e-01
5345803-S04-156I3-A-L-C-190-7-1,20.02.2020-13:28:26,2.10000000e+01,6.44011080e-01,8.86092758e+00,2.13740999e-03,9.16262589e+01,7.98280640e+01,1.85420761e+01,2.87912250e-01,3.39658082e-01
